Product_id,Shape,Carat,Clarity,Colour,Cut,Polish,Symmetry,Fluorescence,Measurements,Lab,Price,Product_url
2047385, HEART,0.81, VS2, G, EX, EX, VG, M, 5.96-6.57×3.55, GIA,"$2,923.28",https://capitalwholesalediamonds.com/product/0-81-ct-heart-24/
 220491-589, HEART,1.01, SI2, E, EX, EX, EX, ST, 5.79-6.87×4.09, IGI,"$2,923.28",https://capitalwholesalediamonds.com/product/1-01-ct-heart-87/
2127756, HEART,0.8, VS1, F, EX, EX, VG, VS, 5.36-6.37×3.87, GIA,"$2,925.10",https://capitalwholesalediamonds.com/product/0-8-ct-heart-35/
2101958, HEART,0.9, SI2, H, EX, EX, VG, N, 5.95-6.57×3.82, GIA,"$2,925.65",https://capitalwholesalediamonds.com/product/0-9-ct-heart-34/
2126702, HEART,0.7, VS2, E, EX, EX, VG, N, 5.31-5.99×3.64, GIA,"$2,926.87",https://capitalwholesalediamonds.com/product/0-7-ct-heart-731/
2060790, HEART,0.7, VS2, D, VG, EX, VG, N, 5.05-6.06×3.65, GIA,"$2,928.09",https://capitalwholesalediamonds.com/product/0-7-ct-heart-577/
2060785, HEART,0.75, VS2, D, EX, EX, VG, M, 5.47-6.51×3.58, GIA,"$2,928.43",https://capitalwholesalediamonds.com/product/0-75-ct-heart-46/
2043989, HEART,0.7, VS1, E, EX, EX, VG, N, 5.12-6.04×3.53, GIA,"$2,931.06",https://capitalwholesalediamonds.com/product/0-7-ct-heart-354/
2031859, HEART,0.7, VVS2, F, VG, VG, EX, N, 5.23-6.30×3.79, GIA,"$2,932.15",https://capitalwholesalediamonds.com/product/0-7-ct-heart-2/
2056560, HEART,0.7, VS2, F, EX, EX, EX, N, 5.47-5.96×3.54, GIA,"$2,932.52",https://capitalwholesalediamonds.com/product/0-7-ct-heart-594/
2112836, HEART,0.91, SI1, H, EX, EX, EX, M, 5.77-6.86×4.14, GIA,"$2,933.52",https://capitalwholesalediamonds.com/product/0-91-ct-heart-26/
2072340, HEART,0.7, VS1, D, VG, EX, VG, F, 5.02-5.99×3.60, GIA,"$2,934.43",https://capitalwholesalediamonds.com/product/0-7-ct-heart-133/
2047389, HEART,0.7, IF, H, EX, EX, VG, N, 5.05-6.01×3.55, GIA,"$2,934.44",https://capitalwholesalediamonds.com/product/0-7-ct-heart-60/
